Channel,Video Title,Video Description,Video ID,Comment,Comment ID,Replies,Likes
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Another year and they managed to make webdev even more complicated, full of clunky tools jurily rigged togheter, patchworks of patterns which frameworks steal from each other, all to unleash a ton of brown stinky matter on our poor developer heads because who sells software just like to make the customer stunned with buzzwords and seelling ""new technologies""",UgzeaOiYJoPzPlM0bAB4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"amazing video, please continue doing it in 2023. Big Thank you!",Ugwofq3GmPU8gWFv8NB4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thank you very for sharing all the information for the Web development in 2022! Good summary!,UgzchZ2v6IDxkB2QN9R4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Thanks Brad! Loved the video, was a good refresher.",UgwjZQrwduBeFUXVXJh4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,I dont know but I got goose bumps  when i watch you after few weeks ..love you sir you are amazing ❤️❤️❤️💕,UgxtJ7M49olIhvBywEZ4AaABAg,1,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,note you can scale up or speed up your node js using worker threads,UgyW6gRQaAcC6it3Zr94AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thank you . I am learning about digital marketing student. i learnt a lot about web development from this video.,UgxHxmngg_uJaQ6HhWJ4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,amazing and inspirational work thanks!,UgzJ-G8rFHPb8wZ9pPB4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Brad your channel is just awsome!! Great Job for the new year!,UgyE08o0JoFggIrAuhN4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,I love these! Only thing I'm missing here would be Erlang/Elixir/Phoenix/LiveView.,UgxA5-fcQj_7dsTgSfx4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,This is awesome. Keep up the good work.,UgzH1H8H1-6Cx4C5iN94AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Bro, you should make a full stack web course based on this roadmap.",UgyxqZxZ7Cd6cF0rwhB4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,This yearly guide is iconic 💯,UgyxSZEAhKA-6J9al854AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thanks a lot for your dedicated video for a fresh start of another year 👍👍,UgwiAlzcqp9UY3tn4Hp4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,The most anticipated video of the year is here! Thank you Brad!,UgzSO8dqMA5z1wWcXNt4AaABAg,1,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thanks for the awesome courses and YT content!,Ugzk2AA7O-l763Mu6SF4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Traversy
I learn a lot. I enjoy you explain in specific details with great information. y
thanks so much",UgyYMjrQbKqZxOs5zEt4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thank you very much. Realt its a instructive resume and answered all my questions that i have asked.👍,UgwIVf5FYXgmA4bzwNN4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thank you so much mate keep it up bro specially for the details of the front end developer.,UgxUlQclIKtl-fEg3Kx4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Wow, now I know what to do. Thanks, this video provides a great help",UgywKA5g3vhAmJXwKGN4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,may Brad live long and guide us annually!!!,UgyNIkbqSgz-NMqfy9l4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Wow a lot of ground covered! Thanks,UgxBRTcm4X6MnZUFGqF4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Great overview! Thanks a lot.,Ugy6PFB2bBVk-Sp2d8x4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Hey Brad, would you please make a video about Mobile Development (Career Path)  step by step ? Thank you in advance",UgxbAHMYHhbfxr8s8N94AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Sir, Very Helpful guidelines But Step by step make a playlist Then  Learn easy or fastest",UgwTpGyEjE_iiPTnzpN4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,1:15:25 WordPress is like jQuery ... Last decade code and paradigm to solve last decade issues. Both should not be used to start NEW projects but in legacy projects that can't be easily migrated.,Ugx8rIGpnh-7PsBNblt4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"For back end, if you like Ruby but want a compiler to native machine code, look into the Crystal language.  I've used it for a tiny homebrew hobby server to serve glTF 3D models with a small API to select models, modify the models. I have no idea how it would fare in a huge enterprise world.  But I was impressed with its executable speed (goodbye C++!) and nice language design.",UgyFgP1VDrqaVAQYNJ14AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"I love you Brad. You inspired me to start my own Tech channel, where I teach Django.",UgzuiLfeUJLA-u0nnZF4AaABAg,0,0
